,Listing Type,Address,Prices,Lat,Lon,Zip,Sq Ft,Beds,Baths,Price per Square Foot
5212,For Sale,"2729 W 28th Ave Unit 213 in Northwest Denver, Denver, 80211",299614.0,39.757602,-105.021343,80211.0,713.0,1.0,1,420.21598877980364
5213,For Sale,"4307 Vallejo St in Northwest Denver, Denver, 80211",875000.0,39.77558,-105.013709,80211.0,2433.0,3.0,4,359.6383066173448
5214,For Sale,"3332 W 23rd Ave in Northwest Denver, Denver, 80211",450000.0,39.75097097,-105.0308601,80211.0,1319.0,2.0,1,341.1675511751327
5215,For Sale,"3328 W 23rd Ave in Northwest Denver, Denver, 80211",450000.0,39.75100197,-105.0310628,80211.0,1319.0,2.0,1,341.1675511751327
5216,For Sale,"3225 Zuni St in Potter Highlands, Denver, 80211",1650000.0,39.762599,-105.016295,80211.0,4372.0,4.0,5,377.4016468435499
5217,For Sale,"4111 Vallejo St in Sunnyside, Denver, 80211",899999.0,39.77317,-105.01383,80211.0,2634.0,4.0,3,341.68526955201213
5218,For Sale,"3605 Lipan St in Northwest Denver, Denver, 80211",1200000.0,39.76704,-105.002105,80211.0,2902.0,3.0,4,413.5079255685734
5219,For Sale,"3330 W 23rd Ave in Northwest Denver, Denver, 80211",450000.0,39.75100397,-105.0310747,80211.0,1319.0,2.0,1,341.1675511751327
5220,For Sale,"3121 Vallejo St in Highland, Denver, 80211",1200000.0,39.761245,-105.013577,80211.0,3232.0,4.0,5,371.28712871287127
5221,For Sale,"3935 Inca St in Northwest Denver, Denver, 80211",545000.0,39.771457,-104.998572,80211.0,1305.0,2.0,4,417.62452107279694
5222,For Sale,"2424 W 35th Ave Apt 1 in Potter Highlands, Denver, 80211",335000.0,39.76534,-105.016645,80211.0,666.0,2.0,1,503.003003003003
5223,For Sale,"4575 Meade St in Berkeley, Denver, 80211",535000.0,39.779764,-105.03609,80211.0,1574.0,3.0,2,339.89834815756035
5224,For Sale,"2106 W 32nd Ave in Highland, Denver, 80211",615000.0,39.761853,-105.012166,80211.0,1436.0,2.0,3,428.27298050139274
5225,For Sale,"4334 N Clay St in Sunnyside, Denver, 80211",310000.0,39.776049,-105.020216,80211.0,577.0,1.0,1,537.261698440208
5226,For Sale,"2775 W 38th Ave in Kurtz Place, Denver, 80211",495000.0,39.76955,-105.022454,80211.0,1590.0,2.0,1,311.3207547169811
5227,For Sale,"4760 Wyandot St in Sunnyside, Denver, 80211",550000.0,39.78291,-105.013924,80211.0,2471.0,4.0,3,222.5819506272764
5228,For Sale,"2326 N Clay St Apt 3 in Highland Terrace, Denver, 80211",574900.0,39.751743,-105.020185,80211.0,1349.0,2.0,3,426.1675315048184
5229,For Sale,"2195 Decatur St Unit 410 in Jefferson Park, Denver, 80211",469900.0,39.749721,-105.022613,80211.0,1069.0,2.0,2,439.5696913002806
5230,For Sale,"3948 Wyandot St in Sunnyside, Denver, 80211",460000.0,39.771446,-105.014381,80211.0,1728.0,2.0,1,266.2037037037037
5231,For Sale,"1822 W 35th Ave in Highland, Denver, 80211",590000.0,39.765341,-105.00867,80211.0,1238.0,3.0,2,476.5751211631664
5232,For Sale,"2473 W Caithness Pl in Northwest Denver, Denver, 80211",775000.0,39.761003,-105.017704,80211.0,1737.0,4.0,4,446.1715601611975
5233,For Sale,"2035 N Hooker St in Northwest Denver, Denver, 80211",1249000.0,39.748048,-105.028823,80211.0,4004.0,4.0,6,311.93806193806194
5234,For Sale,"3208 W 27th Ave in Northwest Denver, Denver, 80211",1349000.0,39.755724,-105.029163,80211.0,4843.0,4.0,3,278.5463555647326
5235,For Sale,"2240 N Clay St Unit 603 in Northwest Denver, Denver, 80211",670000.0,39.750462,-105.020232,80211.0,1451.0,2.0,2,461.750516884907
5236,For Sale,"3549 Mariposa St in Northwest Denver, Denver, 80211",850000.0,39.766586,-105.003313,80211.0,2217.0,3.0,3,383.40099233198015
5237,For Sale,"2610 W Front View Crescent Dr in Northwest Denver, Denver, 80211",724900.0,39.749242,-105.019447,80211.0,1825.0,2.0,3,397.2054794520548
5238,For Sale,"4045 Navajo St in Northwest Denver, Denver, 80211",719900.0,39.77264,-105.004567,80211.0,2118.0,3.0,3,339.8961284230406
5240,For Sale,"2817 W 33rd Ave in Northwest Denver, Denver, 80211",1299000.0,39.763454,-105.022644,80211.0,3901.0,3.0,3,332.9915406306075
5241,For Sale,"3467 W 36th Ave in Northwest Denver, Denver, 80211",520000.0,39.766726,-105.033833,80211.0,1526.0,3.0,2,340.76015727391876
5242,For Sale,"2127 N Clay St in Northwest Denver, Denver, 80211",709000.0,39.749385,-105.020872,80211.0,1733.0,2.0,3,409.11713791113675
5243,For Sale,"3731 Lipan St in Northwest Denver, Denver, 80211",860000.0,39.768656,-105.002076,80211.0,2695.0,4.0,4,319.10946196660484
5244,For Sale,"2923 Umatilla St in Northwest Denver, Denver, 80211",850000.0,39.758888,-105.012366,80211.0,2039.0,3.0,3,416.87101520353116
5245,For Sale,"4311 Osage St in Northwest Denver, Denver, 80211",515000.0,39.77576,-105.005639,80211.0,1436.0,2.0,3,358.6350974930362
5246,For Sale,"4433 Vallejo St in Northwest Denver, Denver, 80211",890000.0,39.777302,-105.013771,80211.0,2377.0,3.0,4,374.42153975599496
5247,For Sale,"3735 Kalamath St Unit 9 in Northwest Denver, Denver, 80211",525000.0,39.768625,-105.001085,80211.0,1096.0,2.0,2,479.014598540146
5248,For Sale,"3831 Jason St in Northwest Denver, Denver, 80211",860000.0,39.769938,-104.999754,80211.0,2398.0,3.0,4,358.6321934945788
5249,For Sale,"1908 W 33rd Ave Unit 406 in Northwest Denver, Denver, 80211",699000.0,39.76293,-105.010019,80211.0,1135.0,2.0,2,615.8590308370044
5250,For Sale,"4565 Tejon St in Northwest Denver, Denver, 80211",575000.0,39.779202,-105.011327,80211.0,2314.0,3.0,3,248.4874675885912
5251,For Sale,"4035 Osage St in Northwest Denver, Denver, 80211",935000.0,39.772351,-105.005603,80211.0,3325.0,4.0,4,281.203007518797
5252,For Sale,"2841 W 27th Ave in Northwest Denver, Denver, 80211",395000.0,39.756276,-105.023315,80211.0,799.0,1.0,1,494.3679599499374
5253,For Sale,"1908 W 33rd Ave Unit 405 in Northwest Denver, Denver, 80211",339000.0,39.76293,-105.010019,80211.0,460.0,0.0,1,736.9565217391304
5254,For Sale,"4031 Osage St in Northwest Denver, Denver, 80211",935000.0,39.772444,-105.005799,80211.0,3325.0,4.0,4,281.203007518797
5255,For Sale,"3201 W Scott Pl in Northwest Denver, Denver, 80211",1147000.0,39.779208,-105.028497,80211.0,3031.0,5.0,5,378.42296271857475
5256,For Sale,"3633 W 38th Ave in Northwest Denver, Denver, 80211",595000.0,39.769748,-105.035431,80211.0,2130.0,0.0,0,279.34272300469485
5257,For Sale,"3831 Osage St in Northwest Denver, Denver, 80211",925000.0,39.769986,-105.005596,80211.0,3347.0,4.0,5,276.3668957275172
5258,For Sale,"3829 Osage St in Northwest Denver, Denver, 80211",925000.0,39.769875,-105.005805,80211.0,3337.0,4.0,5,277.19508540605335
5259,For Sale,"4200 Lowell Blvd in Northwest Denver, Denver, 80211",535000.0,39.77513,-105.034275,80211.0,2322.0,3.0,2,230.40482342807925
5260,For Sale,"3601 Shoshone St in Northwest Denver, Denver, 80211",925000.0,39.767009,-105.009775,80211.0,2316.0,3.0,5,399.39550949913644
5261,For Sale,"2842 Irving St in Northwest Denver, Denver, 80211",395000.0,39.758103,-105.029614,80211.0,1122.0,2.0,1,352.0499108734403
5264,For Sale,"3425 W 30th Ave in Northwest Denver, Denver, 80211",819000.0,39.760571,-105.032977,80211.0,2020.0,4.0,2,405.44554455445547
5265,For Sale,"4510 Shoshone St in Northwest Denver, Denver, 80211",447000.0,39.778133,-105.010236,80211.0,1568.0,3.0,1,285.0765306122449
5266,For Sale,"990 W 41st Ave Unit 304 in Northwest Denver, Denver, 80211",187553.0,39.772852,-104.999055,80211.0,590.0,1.0,1,317.8864406779661
5267,For Sale,"990 W 41st Ave Unit 305 in Northwest Denver, Denver, 80211",230751.0,39.772852,-104.999055,80211.0,602.0,1.0,1,383.30730897009965
5268,For Sale,"990 W 41st Ave Unit 207 in Northwest Denver, Denver, 80211",349500.0,39.772852,-104.999055,80211.0,577.0,1.0,1,605.7192374350087
5269,For Sale,"990 W 41st Ave Unit 820 in Northwest Denver, Denver, 80211",1100000.0,39.772852,-104.999055,80211.0,1314.0,3.0,2,837.1385083713851
5270,For Sale,"990 W 41st Ave Unit 217 in Northwest Denver, Denver, 80211",490000.0,39.772852,-104.999055,80211.0,938.0,2.0,2,522.3880597014926
5271,For Sale,"990 W 41st Ave Unit 202 in Northwest Denver, Denver, 80211",345000.0,39.772852,-104.999055,80211.0,573.0,1.0,1,602.0942408376964
5272,For Sale,"990 W 41st Ave Unit 521 in Northwest Denver, Denver, 80211",635000.0,39.772852,-104.999055,80211.0,1036.0,2.0,2,612.934362934363
5273,For Sale,"990 W 41st Ave Unit 401 in Northwest Denver, Denver, 80211",595000.0,39.772852,-104.999055,80211.0,997.0,2.0,2,596.79037111334
5274,For Sale,"4333 Kalamath St in Northwest Denver, Denver, 80211",729000.0,39.776135,-105.00092,80211.0,2136.0,3.0,4,341.29213483146066
5275,For Sale,"1901 W 36th Ave in Northwest Denver, Denver, 80211",889000.0,39.766986,-105.009935,80211.0,2264.0,3.0,5,392.6678445229682
5276,For Sale,"2622 W 24th Ave Unit 12 in Northwest Denver, Denver, 80211",650000.0,39.75205,-105.02013,80211.0,1639.0,2.0,4,396.58328248932276
5277,For Sale,"1969 W 34th Ave in Northwest Denver, Denver, 80211",925000.0,39.764697,-105.010722,80211.0,2936.0,3.0,3,315.05449591280654
5278,For Sale,"2821 Meade St in Northwest Denver, Denver, 80211",589900.0,39.757664,-105.036125,80211.0,1506.0,3.0,2,391.69986719787516
5279,For Sale,"4236 Irving St in Northwest Denver, Denver, 80211",854900.0,39.775534,-105.029638,80211.0,2466.0,4.0,3,346.67477696674774
5280,For Sale,"3735 Kalamath St Apt 5 in Northwest Denver, Denver, 80211",550000.0,39.768624,-105.000896,80211.0,1293.0,2.0,2,425.3673627223511
5281,For Sale,"3650 Mariposa St in Northwest Denver, Denver, 80211",1179000.0,39.767419,-105.002639,80211.0,3417.0,4.0,4,345.0395083406497
5282,For Sale,"4450 Raritan St in Northwest Denver, Denver, 80211",334900.0,39.77754,-105.008761,80211.0,927.0,3.0,1,361.2729234088457
5283,For Sale,"3737 Kalamath St Apt 3 in Northwest Denver, Denver, 80211",520000.0,39.768857,-105.000816,80211.0,1315.0,2.0,3,395.43726235741445
5284,For Sale,"4690 N Clay St in Northwest Denver, Denver, 80211",340000.0,39.781842,-105.020203,80211.0,689.0,2.0,2,493.4687953555878
5285,For Sale,"3032 W Scott Pl in Northwest Denver, Denver, 80211",1299000.0,39.77876,-105.026086,80211.0,4139.0,6.0,5,313.8439236530563
5286,For Sale,"4546 Irving St in Northwest Denver, Denver, 80211",635000.0,39.778846,-105.029614,80211.0,2018.0,2.0,2,314.66798810703665
5287,For Sale,"3933 Inca St in Northwest Denver, Denver, 80211",749000.0,39.7645,-105.0189,80211.0,2025.0,3.0,4,369.87654320987656
5288,For Sale,"3937 Inca St in Northwest Denver, Denver, 80211",545000.0,39.771405,-104.998368,80211.0,1305.0,2.0,3,417.62452107279694
5289,For Sale,"3955 Inca St in Northwest Denver, Denver, 80211",499000.0,39.771444,-104.998614,80211.0,1236.0,2.0,3,403.72168284789643
5290,For Sale,"4628 Tejon St in Northwest Denver, Denver, 80211",640000.0,39.780684,-105.010773,80211.0,1748.0,3.0,2,366.13272311212813
5291,For Sale,"3369 W 33rd Ave in Northwest Denver, Denver, 80211",624950.0,39.764122,-105.031743,80211.0,1768.0,3.0,3,353.47850678733033
5292,For Sale,"2155 King St in Northwest Denver, Denver, 80211",680000.0,39.749834,-105.033373,80211.0,1521.0,2.0,2,447.07429322813937
5293,For Sale,"3533 Lipan St in Northwest Denver, Denver, 80211",525000.0,39.766179,-105.002102,80211.0,1066.0,2.0,1,492.4953095684803
5294,For Sale,"3730 Lowell Blvd in Northwest Denver, Denver, 80211",449500.0,39.767913,-105.034378,80211.0,1110.0,2.0,1,404.9549549549549
5295,For Sale,"2055 Newton St in Northwest Denver, Denver, 80211",859900.0,39.748517,-105.03728,80211.0,2485.0,3.0,4,346.0362173038229
5297,For Sale,"2122 N Clay St in Northwest Denver, Denver, 80211",510000.0,39.749189,-105.019919,80211.0,1401.0,2.0,2,364.0256959314775
5298,For Sale,"1929 W 33rd Ave in Northwest Denver, Denver, 80211",550000.0,39.763485,-105.010369,80211.0,1224.0,3.0,2,449.34640522875816
5299,For Sale,"2310 N Clay St in Northwest Denver, Denver, 80211",654700.0,39.751541,-105.020368,80211.0,1764.0,3.0,4,371.1451247165533
5300,For Sale,"5060 N Stuart St in Northwest Denver, Denver, 80211",429000.0,39.788539,-105.042437,80211.0,4135.0,5.0,4,103.7484885126965
5301,For Sale,"2131 W 40th Ave in Northwest Denver, Denver, 80211",895000.0,39.771913,-105.013226,80211.0,2757.0,4.0,4,324.62821907870875
5302,For Sale,"3323 Navajo St in Northwest Denver, Denver, 80211",365000.0,39.76372,-105.004453,80211.0,720.0,1.0,1,506.94444444444446
5303,For Sale,"2729 W 28th Ave Unit 412 in Northwest Denver, Denver, 80211",511900.0,39.757642,-105.021206,80211.0,1048.0,2.0,2,488.4541984732824
5304,For Sale,"4361 Quivas St in Northwest Denver, Denver, 80211",899000.0,39.776233,-105.007826,80211.0,3326.0,4.0,4,270.2946482260974
5306,For Sale,"3371 W 33rd Ave in Northwest Denver, Denver, 80211",624950.0,39.76424,-105.031733,80211.0,1768.0,3.0,3,353.47850678733033
5307,For Sale,"3636 Pecos St in Northwest Denver, Denver, 80211",769000.0,39.767582,-105.006136,80211.0,2481.0,3.0,5,309.95566303909715
5308,For Sale,"4106 Zuni St in Northwest Denver, Denver, 80211",437500.0,39.773031,-105.015561,80211.0,896.0,2.0,1,488.28125
5309,For Sale,"2820 W 26th Ave Apt 103 in Northwest Denver, Denver, 80211",429900.0,39.754474,-105.022687,80211.0,1116.0,1.0,2,385.21505376344084
5310,For Sale,"3054 N Speer Blvd in Northwest Denver, Denver, 80211",1099999.0,39.761281,-105.026515,80211.0,3634.0,4.0,6,302.69647771051183
5311,For Sale,"4560 Pecos St in Northwest Denver, Denver, 80211",499000.0,39.779221,-105.006078,80211.0,2040.0,5.0,2,244.6078431372549
5312,For Sale,"3233 Vallejo St Apt 2A in Northwest Denver, Denver, 80211",349400.0,39.762603,-105.013112,80211.0,763.0,2.0,1,457.9292267365662
5313,For Sale,"4446 Lowell Blvd in Northwest Denver, Denver, 80211",567000.0,39.777645,-105.034275,80211.0,1630.0,5.0,2,347.85276073619633
5314,For Sale,"3700 W Alice Pl in Northwest Denver, Denver, 80211",1029900.0,39.780823,-105.035995,80211.0,3543.0,4.0,4,290.6858594411516
5315,For Sale,"2790 W 25th Ave Unit 4 in Northwest Denver, Denver, 80211",459900.0,39.753492,-105.020793,80211.0,1011.0,2.0,2,454.89614243323444
5316,For Sale,"2453 Grove St in Northwest Denver, Denver, 80211",337500.0,39.753457,-105.027191,80211.0,807.0,1.0,1,418.2156133828996
5317,For Sale,"2729 W 28th Ave Unit 301 in Northwest Denver, Denver, 80211",384900.0,39.757409,-105.021289,80211.0,755.0,1.0,1,509.80132450331126
5318,For Sale,"3926 N Shoshone St in Northwest Denver, Denver, 80211",935000.0,39.771049,-105.00926,80211.0,2737.0,3.0,4,341.6149068322981
5319,For Sale,"3504 Vallejo St in Northwest Denver, Denver, 80211",525000.0,39.765797,-105.01254,80211.0,1136.0,3.0,1,462.1478873239437
5320,For Sale,"2499 Decatur St in Northwest Denver, Denver, 80211",960000.0,39.753461,-105.022297,80211.0,2595.0,3.0,4,369.9421965317919
5321,For Sale,"4300 Pecos St in Northwest Denver, Denver, 80211",475000.0,39.775669,-105.00624,80211.0,1187.0,1.0,3,400.16849199663017
5322,For Sale,"4648 Federal Blvd in Northwest Denver, Denver, 80211",539900.0,39.781089,-105.024792,80211.0,2358.0,5.0,2,228.96522476675148
5323,For Sale,"2704 W 25th Ave in Northwest Denver, Denver, 80211",749900.0,39.753409,-105.021093,80211.0,2122.0,4.0,4,353.39302544769083
5324,For Sale,"3156 N Federal Blvd Unit 101 in Northwest Denver, Denver, 80211",599000.0,39.761619,-105.024967,80211.0,1801.0,3.0,4,332.5930038867296
5325,For Sale,"4007 Bryant St in Northwest Denver, Denver, 80211",649900.0,39.771981,-105.019193,80211.0,1541.0,4.0,2,421.7391304347826
5326,For Sale,"3607 Navajo St in Northwest Denver, Denver, 80211",775000.0,39.767124,-105.004279,80211.0,1940.0,3.0,3,399.4845360824742
5327,For Sale,"1908 W 33rd Ave Unit 303 in Northwest Denver, Denver, 80211",485000.0,39.76293,-105.010019,80211.0,770.0,1.0,1,629.8701298701299
5328,For Sale,"3176 W 36th Ave in Northwest Denver, Denver, 80211",625000.0,39.766235,-105.029391,80211.0,1852.0,3.0,1,337.4730021598272
5329,For Sale,"1735 Central St Apt 406 in Northwest Denver, Denver, 80211",495900.0,39.759722,-105.007752,80211.0,820.0,1.0,1,604.7560975609756
5330,For Sale,"1735 Central St Apt 305 in Northwest Denver, Denver, 80211",799900.0,39.759725,-105.007707,80211.0,1190.0,2.0,2,672.1848739495798
5331,For Sale,"4577 Raritan Ct in Northwest Denver, Denver, 80211",459000.0,39.77889,-105.009022,80211.0,727.0,2.0,1,631.3617606602476
5332,For Sale,"2851 W 23rd Ave Unit 4 in Northwest Denver, Denver, 80211",699000.0,39.751506,-105.022991,80211.0,1669.0,2.0,4,418.81366087477534
5333,For Sale,"4510 N Clay St in Northwest Denver, Denver, 80211",550000.0,39.778112,-105.020197,80211.0,1920.0,3.0,2,286.4583333333333
5334,For Sale,"2313 W 41st Ave in Northwest Denver, Denver, 80211",900000.0,39.773172,-105.015126,80211.0,2395.0,3.0,4,375.78288100208766
5335,For Sale,"3068 W 38th Ave in Northwest Denver, Denver, 80211",650000.0,39.769033,-105.027001,80211.0,1956.0,3.0,2,332.31083844580775
5336,For Sale,"2851 W 23rd Ave Unit 5 in Northwest Denver, Denver, 80211",799000.0,39.751555,-105.02299,80211.0,1682.0,2.0,4,475.02972651605234
5337,For Sale,"2729 W 28th Ave Unit 313 in Northwest Denver, Denver, 80211",346290.0,39.757681,-105.021248,80211.0,713.0,1.0,1,485.68022440392707
5338,For Sale,"3601 Lipan St in Northwest Denver, Denver, 80211",1200000.0,39.766968,-105.002103,80211.0,2902.0,3.0,4,413.5079255685734
5339,For Sale,"3136 Umatilla St in Northwest Denver, Denver, 80211",320000.0,39.761553,-105.011477,80211.0,632.0,1.0,1,506.32911392405066
5340,For Sale,"4636 Bryant St in Northwest Denver, Denver, 80211",1150000.0,39.78075,-105.019047,80211.0,3074.0,4.0,4,374.1054001301236
5341,For Sale,"4526 Elm Ct in Northwest Denver, Denver, 80211",660000.0,39.77918,-105.022512,80211.0,1610.0,3.0,2,409.9378881987578
5342,For Sale,"3222 W 21st Ave in Northwest Denver, Denver, 80211",839900.0,39.748508,-105.029082,80211.0,2513.0,3.0,3,334.22204536410663
5343,For Sale,"3044 N Speer Blvd in Northwest Denver, Denver, 80211",650000.0,39.761252,-105.026427,80211.0,3113.0,4.0,6,208.801798907806
5345,For Sale,"3349 W 38th Ave in Northwest Denver, Denver, 80211",525000.0,39.769705,-105.031164,80211.0,1486.0,3.0,2,353.29744279946163
5346,For Sale,"2539 Irving St in Northwest Denver, Denver, 80211",525000.0,39.754414,-105.03029,80211.0,1325.0,3.0,1,396.22641509433964
5347,For Sale,"3680 W 47th Ave in Northwest Denver, Denver, 80211",514000.0,39.781903,-105.035682,80211.0,1848.0,3.0,2,278.13852813852816
5348,For Sale,"2535 Irving St in Northwest Denver, Denver, 80211",925000.0,39.754307,-105.030327,80211.0,2702.0,5.0,3,342.33900814211694
5349,For Sale,"3046 W 25th Ave in Northwest Denver, Denver, 80211",789900.0,39.753342,-105.026412,80211.0,2740.0,4.0,3,288.2846715328467
5350,For Sale,"2729 W 28th Ave Unit 315 in Northwest Denver, Denver, 80211",379900.0,39.757774,-105.021333,80211.0,724.0,1.0,1,524.7237569060774
5351,For Sale,"4307 Navajo St in Northwest Denver, Denver, 80211",765000.0,39.775732,-105.004425,80211.0,2444.0,4.0,4,313.0114566284779
5352,For Sale,"2337 Eliot St in Northwest Denver, Denver, 80211",524900.0,39.751859,-105.024351,80211.0,1241.0,2.0,3,422.9653505237712
5353,For Sale,"3425 W 23rd Ave in Northwest Denver, Denver, 80211",339900.0,39.751465,-105.032188,80211.0,955.0,1.0,1,355.91623036649213
5354,For Sale,"3658 Jason St in Northwest Denver, Denver, 80211",449000.0,39.767729,-104.998912,80211.0,1054.0,2.0,2,425.99620493358634
5355,For Sale,"1955 W 34th Ave in Northwest Denver, Denver, 80211",1049000.0,39.764847,-105.010331,80211.0,2637.0,3.0,3,397.80053090633294
5356,For Sale,"1735 Central St Unit 512 in Northwest Denver, Denver, 80211",1125000.0,39.759725,-105.007707,80211.0,1462.0,2.0,2,769.4938440492476
5357,For Sale,"3345 W 29th Ave in Northwest Denver, Denver, 80211",900000.0,39.758756,-105.030998,80211.0,2005.0,3.0,3,448.8778054862843
5358,For Sale,"2560 17th St Unit 204 in Northwest Denver, Denver, 80211",575000.0,39.75966,-105.009173,80211.0,1268.0,2.0,3,453.47003154574134
5359,For Sale,"3735 Lowell Blvd in Northwest Denver, Denver, 80211",429000.0,39.768335,-105.034977,80211.0,1194.0,2.0,2,359.2964824120603
5360,For Sale,"3047 W 47th Ave Apt 110 in Northwest Denver, Denver, 80211",185000.0,39.782903,-105.026613,80211.0,621.0,1.0,1,297.9066022544283
5361,For Sale,"2820 Java Ct in Northwest Denver, Denver, 80211",799900.0,39.757733,-105.030788,80211.0,3105.0,4.0,5,257.61674718196457
5362,For Sale,"2939 W 23rd Ave Unit 5 in Northwest Denver, Denver, 80211",569000.0,39.751553,-105.024434,80211.0,1528.0,2.0,3,372.3821989528796
5363,For Sale,"2939 W 23rd Ave Unit 6 in Northwest Denver, Denver, 80211",589000.0,39.751553,-105.024448,80211.0,1528.0,2.0,3,385.4712041884817
5364,For Sale,"3825 W 32nd Ave in Northwest Denver, Denver, 80211",2025000.0,39.762386,-105.037844,80211.0,4215.0,5.0,4,480.4270462633452
5365,For Sale,"3645 N Clay St in Northwest Denver, Denver, 80211",630000.0,39.767751,-105.020798,80211.0,1683.0,4.0,3,374.331550802139
5366,For Sale,"4330 Lipan St in Northwest Denver, Denver, 80211",599900.0,39.775912,-105.00156,80211.0,1710.0,3.0,4,350.8187134502924
5367,For Sale,"2075 Newton St in Northwest Denver, Denver, 80211",869900.0,39.748652,-105.037278,80211.0,2485.0,3.0,4,350.06036217303824
5368,For Sale,"3790 Newton St in Northwest Denver, Denver, 80211",589900.0,39.769304,-105.03678,80211.0,1700.0,4.0,2,347.0
5369,For Sale,"3833 Jason St in Northwest Denver, Denver, 80211",850000.0,39.770034,-104.999575,80211.0,2398.0,3.0,4,354.46205170975816
5370,For Sale,"2519 Decatur St in Northwest Denver, Denver, 80211",564000.0,39.753852,-105.02223,80211.0,1365.0,2.0,3,413.1868131868132
5371,For Sale,"2851 W 23rd Ave Unit 1 in Northwest Denver, Denver, 80211",899000.0,39.751316,-105.022992,80211.0,2287.0,3.0,4,393.09138609532135
5372,For Sale,"3020 Zuni St Apt 3 in Northwest Denver, Denver, 80211",625000.0,39.760136,-105.01552,80211.0,1676.0,2.0,4,372.91169451073984
5373,For Sale,"2245 W 34th Ave in Northwest Denver, Denver, 80211",925000.0,39.764692,-105.013889,80211.0,2117.0,4.0,3,436.93906471421826
5374,For Sale,"4016 Tejon St in Northwest Denver, Denver, 80211",689000.0,39.772069,-105.010712,80211.0,1770.0,3.0,3,389.26553672316385
5375,For Sale,"2460 W Caithness Pl Apt 104 in Northwest Denver, Denver, 80211",319000.0,39.760416,-105.017587,80211.0,599.0,2.0,1,532.5542570951586
5376,For Sale,"2901 N Wyandot St Unit 7 in Northwest Denver, Denver, 80211",520000.0,39.758728,-105.01485,80211.0,1206.0,2.0,2,431.17744610281926
5377,For Sale,"4010 Tejon St in Northwest Denver, Denver, 80211",669000.0,39.772073,-105.010954,80211.0,1770.0,3.0,3,377.96610169491527
5378,For Sale,"3349 Zuni St in Northwest Denver, Denver, 80211",1034900.0,39.764136,-105.016191,80211.0,2819.0,5.0,3,367.1159985810571
5379,For Sale,"2729 W 28th Ave Unit 305 in Northwest Denver, Denver, 80211",306490.0,39.75748,-105.021246,80211.0,713.0,1.0,1,429.859747545582
5380,For Sale,"3260 N Irving St in Northwest Denver, Denver, 80211",759900.0,39.763363,-105.029826,80211.0,2018.0,5.0,2,376.5609514370664
5381,For Sale,"2838 Decatur St in Northwest Denver, Denver, 80211",385000.0,39.7645,-105.0189,80211.0,1155.0,3.0,2,333.3333333333333
5382,For Sale,"2729 W 28th Ave Unit 411 in Northwest Denver, Denver, 80211",349900.0,39.757631,-105.021245,80211.0,713.0,1.0,1,490.74333800841515
5383,For Sale,"2557 W 33rd Ave in Northwest Denver, Denver, 80211",919000.0,39.763455,-105.018798,80211.0,3010.0,3.0,3,305.3156146179402
5385,For Sale,"3082 Umatilla St Unit D in Northwest Denver, Denver, 80211",399900.0,39.760226,-105.011472,80211.0,1038.0,1.0,2,385.26011560693644
5386,For Sale,"3904 Jason St in Northwest Denver, Denver, 80211",369000.0,39.770672,-104.999113,80211.0,1250.0,2.0,1,295.2
5388,For Sale,"2840 Decatur St in Northwest Denver, Denver, 80211",385000.0,39.758034,-105.021728,80211.0,1155.0,3.0,2,333.3333333333333
5389,For Sale,"1441 Central St Unit 201 in Northwest Denver, Denver, 80211",435000.0,39.757372,-105.011105,80211.0,947.0,2.0,2,459.34530095036956
5390,For Sale,"3168 W 40th Ave in Northwest Denver, Denver, 80211",1920000.0,39.771862,-105.029218,80211.0,4907.0,5.0,5,391.27776645608316
5391,For Sale,"2747 W 35th Ave in Northwest Denver, Denver, 80211",699900.0,39.765877,-105.021906,80211.0,2017.0,3.0,2,347.00049578582053
5392,For Sale,"4052 Lipan St in Northwest Denver, Denver, 80211",799900.0,39.772668,-105.001425,80211.0,3072.0,4.0,5,260.3841145833333
5393,For Sale,"2324 W 33rd Ave in Northwest Denver, Denver, 80211",1049000.0,39.762998,-105.015058,80211.0,2676.0,4.0,5,392.00298953662184
5394,For Sale,"3445 W 45th Ave in Northwest Denver, Denver, 80211",825000.0,39.778226,-105.03267,80211.0,2777.0,3.0,3,297.0831832913216
5395,For Sale,"3805 Newton St in Northwest Denver, Denver, 80211",500000.0,39.769674,-105.037324,80211.0,1951.0,4.0,2,256.278831368529
5396,For Sale,"1735 Central St Apt 307 in Northwest Denver, Denver, 80211",389900.0,39.759722,-105.007752,80211.0,622.0,1.0,1,626.8488745980708
5397,For Sale,"1735 Central St Apt 201 in Northwest Denver, Denver, 80211",809900.0,39.759725,-105.007707,80211.0,1303.0,2.0,2,621.5656178050652
5398,For Sale,"3735 Kalamath St Unit 8 in Northwest Denver, Denver, 80211",550000.0,39.768624,-105.001035,80211.0,1272.0,3.0,3,432.38993710691824
5399,For Sale,"4544 Wyandot St in Northwest Denver, Denver, 80211",725000.0,39.778802,-105.013912,80211.0,2497.0,4.0,3,290.3484181017221
5400,For Sale,"4343 Quivas St in Northwest Denver, Denver, 80211",899900.0,39.775769,-105.007956,80211.0,2444.0,3.0,4,368.2078559738134
5401,For Sale,"2317 W 41st Ave in Northwest Denver, Denver, 80211",900000.0,39.773057,-105.015392,80211.0,2395.0,3.0,4,375.78288100208766
